"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:MF","guanyl ribonucleotide binding","GO:0032561","0.00001776384287110241","4.750463077004496","642","95","15","24018","TUBA1C,TUBB3,TUBB4A,TUBA8,TUBA3A,TUBB2A,TUBB5,TUBB4B,TUBA4A,GNAO1,SEPTIN7,TUBB6,EEF1A1,SEPTIN5,DNM1"
"GO:MF","structural constituent of postsynapse","GO:0099186","0.000035262334042287255","4.4526889447837865","27","95","5","24018","ACTB,ACTBL2,INA,CAMK2B,NEFL"
"GO:MF","calmodulin binding","GO:0005516","0.00003860765029805432","4.413326629187702","192","95","9","24018","MBP,CAMK2A,SPTAN1,MAP2,MAP6,CAMK2B,EEF1A1,SPTBN1,BASP1"
"GO:MF","ribonucleoside triphosphate phosphatase activity","GO:0017111","0.00004465851775536615","4.350095695535698","1135","95","19","24018","ACTB,TUBB3,TUBB4A,TUBB2A,TUBB5,ATP5F1A,ATP5F1B,TUBB4B,TPPP,HSPA8,ATP1A2,GNAO1,TUBB6,EEF1A1,SEPTIN5,ATP5PF,NSF,GNB2,DNM1"
"GO:MF","protein dimerization activity","GO:0046983","0.00009093257119980787","4.041280528674059","1066","95","18","24018","H2AX,H2BC1,CAMK2A,H4C1,TPPP,H2AJ,ATP1A2,H2BC21,CAMK2B,ACTN4,YWHAE,H3F4,MDH2,SEPTIN5,CORO1A,H2BC3,ATP1B1,DNM1"
"GO:MF","pyrophosphatase activity","GO:0016462","0.00009552684303178749","4.019874574567961","1192","95","19","24018","ACTB,TUBB3,TUBB4A,TUBB2A,TUBB5,ATP5F1A,ATP5F1B,TUBB4B,TPPP,HSPA8,ATP1A2,GNAO1,TUBB6,EEF1A1,SEPTIN5,ATP5PF,NSF,GNB2,DNM1"
"GO:MF","hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides","GO:0016818","0.00009677006541677315","4.014258965365819","1193","95","19","24018","ACTB,TUBB3,TUBB4A,TUBB2A,TUBB5,ATP5F1A,ATP5F1B,TUBB4B,TPPP,HSPA8,ATP1A2,GNAO1,TUBB6,EEF1A1,SEPTIN5,ATP5PF,NSF,GNB2,DNM1"
"GO:MF","hydrolase activity, acting on acid anhydrides","GO:0016817","0.00009677006541677315","4.014258965365819","1193","95","19","24018","ACTB,TUBB3,TUBB4A,TUBB2A,TUBB5,ATP5F1A,ATP5F1B,TUBB4B,TPPP,HSPA8,ATP1A2,GNAO1,TUBB6,EEF1A1,SEPTIN5,ATP5PF,NSF,GNB2,DNM1"
"GO:MF","protein kinase binding","GO:0019901","0.0001262633925523628","3.898722545857891","747","95","15","24018","ACTB,ACTBL2,VDAC1,SYN1,MAP2,TUBA4A,YWHAG,DPYSL2,STXBP1,YWHAZ,CAMK2B,MAPT,NSF,ATP1B1,DNM1"
"GO:MF","structural constituent of chromatin","GO:0030527","0.00013105831354479996","3.882535424834784","108","95","7","24018","H2AX,H2BC1,H4C1,H2AJ,H2BC21,H3F4,H2BC3"
