"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","supramolecular fiber organization","GO:0097435","0.0005650909929941476","3.247881614882449","813","96","15","25907","ACTA1,TUBB4A,COL1A1,TPM1,MAP1A,RAC1,COL1A2,ADD2,MYOM2,BAIAP2,SPTAN1,NEFL,INA,VIM,DMTN"
"GO:BP","sodium ion export across plasma membrane","GO:0036376","0.0005766250145037921","3.2391065214599104","16","96","4","25907","ATP1A2,ATP1A1,ATP1B1,ATP1A3"
"GO:BP","carbohydrate derivative biosynthetic process","GO:1901137","0.0006010522662520214","3.2210877610124227","598","96","13","25907","ATP5F1B,ATP5F1A,MTATP8,NDUFB6,SLC25A12,ATP5ME,GAPDH,ATP5MG,CLTC,NDUFC2,ATP5MF,MDH2,AP2A1"
"GO:BP","carbohydrate derivative metabolic process","GO:1901135","0.0008858906808809633","3.05261986684812","963","96","16","25907","ATP5F1B,ATP1A2,ALDOA,ATP5F1A,MTATP8,ATP1B1,NDUFB6,SLC25A12,ATP5ME,GAPDH,ATP5MG,CLTC,NDUFC2,ATP5MF,MDH2,AP2A1"
"GO:BP","mitochondrial ATP synthesis coupled electron transport","GO:0042775","0.00098599986037902","3.0061231465563805","80","96","6","25907","COX5A,COX4I1,COX6A1,NDUFB6,NDUFC2,CYC1"
"GO:BP","ATP synthesis coupled electron transport","GO:0042773","0.001142130797826927","2.9422841574547167","82","96","6","25907","COX5A,COX4I1,COX6A1,NDUFB6,NDUFC2,CYC1"
"GO:BP","muscle system process","GO:0003012","0.0013089900554986217","2.883063652806371","439","96","11","25907","ACTA1,MYH4,MYH1,ATP1A2,TPM1,ATP1A1,ATP1B1,MYH13,MYL1,MYOM2,ATP1A3"
"GO:BP","cerebral cortex development","GO:0021987","0.0016303112282768158","2.7877294803685193","139","96","7","25907","H2AX,TUBB2A,H2AJ,RAC1,ATP1A3,NEFL,TUBB2B"
"GO:BP","microtubule-based process","GO:0007017","0.0017941517618903283","2.7461408240768113","1016","96","16","25907","TUBA1C,TUBA4A,TUBB4A,TUBB3,TUBB2A,TUBA3A,MAP1A,MAP6,RAC1,TUBA8,NEFL,GAPDH,HNRNPU,CLTC,TUBB2B,TUBB5"
"GO:BP","regulation of cellular component organization","GO:0051128","0.002115521896268759","2.6745824752348453","2537","96","26","25907","MBP,THY1,H1-1,TUBB4A,SLC25A5,TPM1,MAP1A,ACTB,MAP6,NEGR1,RAC1,HNRNPD,ADD2,BAIAP2,SPTAN1,NEFL,YWHAZ,HNRNPU,VIM,CLTC,CNTN1,TUBB2B,HNRNPA2B1,DMTN,AP2A1,TUBB5"
