source,term_name,term_id,adjusted_p_value,negative_log10_of_adjusted_p_value,term_size,query_size,intersection_size,effective_domain_size,intersections
GO:CC,9+2 motile cilium,GO:0097729,0.009814057,2.008151418,250,96,7,26207,"TUBA3A,ALDOA,TUBB4B,LDHA,HSP90AA1,GSTM5,RAN"
GO:CC,cell periphery,GO:0071944,0.010030058,1.998696564,6973,96,44,26207,"TUBB3,ACTB,GAPDH,CKB,DPYSL2,ENO1,HSP90AB1,HSPA8,ALDOA,ENO2,EEF1A1,YWHAE,CFL1,UCHL1,PKM,ARF5,CAMK2A,GLUL,GPI,HSP90AA1,ARHGDIA,MIF,PPP3CA,SNCA,DNM1,ALB,NME1,YWHAH,CLTC,ATP6V1B2,MAP2,ATP6V1A,VAMP2,RAB3A,FKBP1A,PFN1,PPP3R1,GSTP1,ATP5F1B,HINT1,CALB1,CA2,FSCN1,SYP"
GO:CC,tubulin complex,GO:0045298,0.010190456,1.991806375,3,96,2,26207,"TUBB5,TUBB4B"
GO:CC,cell leading edge,GO:0031252,0.010825968,1.96553326,451,96,9,26207,"ACTA1,TUBB3,ACTB,YWHAZ,CFL1,NME1,ATP6V1B2,MAP2,FSCN1"
GO:CC,cell cortex,GO:0005938,0.010988822,1.959048856,348,96,8,26207,"ACTB,ENO1,ENO2,CFL1,SNCA,PFN1,CALB1,FSCN1"
GO:CC,asymmetric synapse,GO:0032279,0.011012891,1.958098658,452,96,9,26207,"GAPDH,DPYSL2,HSPA8,CFL1,CAMK2A,YWHAH,MAP2,PURA,SYP"
GO:CC,filopodium,GO:0030175,0.014986458,1.824300994,112,96,5,26207,"ACTA1,TUBB3,CFL1,MAP2,FSCN1"
GO:CC,postsynaptic specialization,GO:0099572,0.017757088,1.750628241,481,96,9,26207,"GAPDH,YWHAZ,DPYSL2,HSPA8,CFL1,CAMK2A,MAP2,PURA,SYP"
GO:CC,intracellular organelle,GO:0043229,0.018162382,1.740827204,15833,96,76,26207,"ACTA1,TUBA1C,TUBB3,TUBA8,ACTB,ACTBL2,GAPDH,TUBB4A,TUBB2A,TUBB5,TUBA4A,CKB,TUBA3A,YWHAZ,DPYSL2,TUBB6,MDH1,HSP90AB1,HSPA8,ALDOA,TUBB4B,EEF1A1,YWHAE,CFL1,LDHB,TNNC2,STMN1,UCHL1,PEBP1,PKM,LDHA,ARF5,SNCB,CAMK2A,GLUL,PPIA,HSP90AA1,ARHGDIA,MIF,UQCRC2,PPP3CA,SNCA,DNM1,ALB,NME1,EEF1A2,PFN2,GDI1,CLTC,ALDOC,ATP6V1B2,MAP2,PCP4,PRDX2,CRMP1,ATP6V1A,VAMP2,RAB3A,YWHAB,FKBP1A,PURA,PFN1,GSTP1,SH3GL2,ATP5F1B,HINT1,CALB1,PRDX5,RAN,ACOT7,GDI2,FSCN1,NCDN,RAB15,RPLP2,SYP"
GO:CC,hippocampal mossy fiber to CA3 synapse,GO:0098686,0.023275353,1.633103718,64,96,4,26207,"YWHAZ,PPP3R1,SH3GL2,CALB1"
GO:CC,extrinsic component of synaptic vesicle membrane,GO:0098850,0.023377277,1.63120607,24,96,3,26207,"CLTC,ATP6V1B2,ATP6V1A"
GO:CC,cilium,GO:0005929,0.032457032,1.488691199,775,96,11,26207,"TUBB4A,TUBA3A,ALDOA,TUBB4B,PKM,LDHA,GPI,HSP90AA1,GSTM5,RAN,RAB15"
GO:CC,phosphopyruvate hydratase complex,GO:0000015,0.033805984,1.471006416,5,96,2,26207,"ENO1,ENO2"
GO:CC,spindle,GO:0005819,0.035491323,1.449877816,412,96,8,26207,"TUBB3,TUBB4A,TUBB2A,TUBB5,TUBB6,TUBB4B,CLTC,CRMP1"
GO:CC,postsynaptic density,GO:0014069,0.047494888,1.323353134,430,96,8,26207,"GAPDH,DPYSL2,HSPA8,CFL1,CAMK2A,MAP2,PURA,SYP"
