"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:MF","carbohydrate derivative binding","GO:0097367","4.415426595601028e-10","9.355027330780542","2483","99","37","24018","THY1,ACTA1,TUBA1C,TUBB4A,TUBA8,ACTB,TUBB3,ACTBL2,ATP1A2,TUBA4A,CAMK2A,GNAO1,TUBB2A,ATP1A1,SYN1,ATP5F1B,TUBB5,VDAC2,HK1,VDAC1,TUBA3A,RAC1,ACTN4,ATP5F1A,ATP1A3,MYO5A,CAMK2B,SEPTIN8,HSPA8,ATP2B2,SYN2,EEF1A1,MACROH2A1,HNRNPU,CKB,TUBB6,SEPTIN7"
"GO:MF","purine nucleotide binding","GO:0017076","6.470095804354172e-10","9.189089288574838","2245","99","35","24018","ACTA1,TUBA1C,TUBB4A,TUBA8,ACTB,TUBB3,ACTBL2,ATP1A2,TUBA4A,CAMK2A,GNAO1,TUBB2A,ATP1A1,SYN1,ATP5F1B,TUBB5,VDAC2,HK1,VDAC1,TUBA3A,RAC1,ATP5F1A,ATP1A3,MYO5A,CAMK2B,SEPTIN8,HSPA8,ATP2B2,SYN2,EEF1A1,HNRNPU,CKB,TUBB6,GAPDH,SEPTIN7"
"GO:MF","purine ribonucleotide binding","GO:0032555","8.360997681300692e-10","9.077741897006987","2134","99","34","24018","ACTA1,TUBA1C,TUBB4A,TUBA8,ACTB,TUBB3,ACTBL2,ATP1A2,TUBA4A,CAMK2A,GNAO1,TUBB2A,ATP1A1,SYN1,ATP5F1B,TUBB5,VDAC2,HK1,VDAC1,TUBA3A,RAC1,ATP5F1A,ATP1A3,MYO5A,CAMK2B,SEPTIN8,HSPA8,ATP2B2,SYN2,EEF1A1,HNRNPU,CKB,TUBB6,SEPTIN7"
"GO:MF","ribonucleotide binding","GO:0032553","1.0728189766471917e-9","8.969473553034655","2153","99","34","24018","ACTA1,TUBA1C,TUBB4A,TUBA8,ACTB,TUBB3,ACTBL2,ATP1A2,TUBA4A,CAMK2A,GNAO1,TUBB2A,ATP1A1,SYN1,ATP5F1B,TUBB5,VDAC2,HK1,VDAC1,TUBA3A,RAC1,ATP5F1A,ATP1A3,MYO5A,CAMK2B,SEPTIN8,HSPA8,ATP2B2,SYN2,EEF1A1,HNRNPU,CKB,TUBB6,SEPTIN7"
"GO:MF","active transmembrane transporter activity","GO:0022804","1.3429717015499087e-9","8.871933138478122","437","99","17","24018","MTCO2,ATP1A2,SLC25A5,SLC25A3,ATP1B1,ATP1A1,ATP5F1B,SLC25A4,SLC25A22,ATP1A3,ATP6V0A1,SLC3A2,ATP6V0D1,SLC1A2,ATP2B2,SLC1A3,SLC25A12"
"GO:MF","protein binding","GO:0005515","2.052415209659356e-9","8.687734775615437","10224","99","76","24018","H2AX,H4C1,THY1,H3F4,ACTA1,H2BC1,H2AJ,MBP,ACTB,TUBB3,ACTBL2,ATP1A2,TUBA4A,SLC25A5,CAMK2A,GNAO1,H2BC21,PLP1,ATP1B1,ATP1A1,H2BC3,SYT1,MACROH2A2,STXBP1,SYN1,HIST2H2AA1,ATP5F1B,SLC25A4,COX4I1,SNAP25,CLTC,TUBB5,CS,SPTAN1,VDAC2,CNTN1,HK1,VDAC1,SPTBN1,RAC1,ACTN4,SPTBN2,VDAC3,DLG4,ATP5F1A,ATP1A3,AP2A1,VAMP2,ATP6V0A1,MYO5A,OMG,SLC3A2,ATP6V0D1,CAMK2B,UQCRQ,SEPTIN8,GRIN1,HSPA8,ATP2B2,YWHAZ,MTCH2,SYN2,EEF1A1,YWHAG,NEGR1,H1-2,GNB2,AP2A2,SLC1A3,SYNGAP1,MACROH2A1,HNRNPU,CKB,SLC25A12,GAPDH,SEPTIN7"
"GO:MF","protein-containing complex binding","GO:0044877","5.577780929316507e-9","8.25353854691065","1530","99","28","24018","H2AX,THY1,H2AJ,GNAO1,PLP1,SLC25A3,MACROH2A2,HIST2H2AA1,TUBB5,SPTAN1,HK1,VDAC1,SPTBN1,RAC1,ACTN4,SPTBN2,DLG4,AP2A1,VAMP2,MYO5A,ATP6V0D1,GRIN1,YWHAZ,H1-2,GNB2,AP2A2,MACROH2A1,HNRNPU"
"GO:MF","protein heterodimerization activity","GO:0046982","7.418869222012276e-9","8.129662284487043","350","99","15","24018","H2AX,H4C1,H3F4,H2BC1,H2AJ,ATP1A2,H2BC21,ATP1B1,ATP1A1,H2BC3,SYT1,MACROH2A2,HIST2H2AA1,SLC3A2,MACROH2A1"
"GO:MF","protein kinase binding","GO:0019901","1.1787621910419273e-8","7.928573802653462","747","99","20","24018","THY1,ACTB,ACTBL2,TUBA4A,ATP1B1,ATP1A1,STXBP1,SYN1,CLTC,VDAC1,RAC1,DLG4,AP2A1,MYO5A,CAMK2B,YWHAZ,YWHAG,AP2A2,SYNGAP1,MACROH2A1"
"GO:MF","ATPase-coupled monoatomic cation transmembrane transporter activity","GO:0019829","5.767788272897631e-8","7.238990690313578","59","99","8","24018","ATP1A2,ATP1B1,ATP1A1,ATP5F1B,ATP1A3,ATP6V0A1,ATP6V0D1,ATP2B2"
"GO:MF","kinase binding","GO:0019900","6.564085930888783e-8","7.1828257422035655","823","99","20","24018","THY1,ACTB,ACTBL2,TUBA4A,ATP1B1,ATP1A1,STXBP1,SYN1,CLTC,VDAC1,RAC1,DLG4,AP2A1,MYO5A,CAMK2B,YWHAZ,YWHAG,AP2A2,SYNGAP1,MACROH2A1"
"GO:MF","active monoatomic ion transmembrane transporter activity","GO:0022853","1.4953145897459117e-7","6.825267429267368","99","99","9","24018","MTCO2,ATP1A2,ATP1B1,ATP1A1,ATP5F1B,ATP1A3,ATP6V0A1,ATP6V0D1,ATP2B2"
"GO:MF","calmodulin binding","GO:0005516","2.1624464455147072e-7","6.665054639333875","192","99","11","24018","MBP,CAMK2A,SYT1,SPTAN1,SPTBN1,VAMP2,MYO5A,CAMK2B,GRIN1,ATP2B2,EEF1A1"
"GO:MF","amino acid transmembrane transporter activity","GO:0015171","0.000004215071861529367","5.375195016816314","100","99","8","24018","SLC25A22,SFXN3,SLC3A2,GRIN1,SLC1A2,SLC1A3,GRIN2B,SLC25A12"
"GO:MF","primary active transmembrane transporter activity","GO:0015399","0.0000075886170235445025","5.119837364258587","154","99","9","24018","MTCO2,ATP1A2,ATP1B1,ATP1A1,ATP5F1B,ATP1A3,ATP6V0A1,ATP6V0D1,ATP2B2"
"GO:MF","ATPase-coupled transmembrane transporter activity","GO:0042626","0.000008972461556144085","5.047088393790515","110","99","8","24018","ATP1A2,ATP1B1,ATP1A1,ATP5F1B,ATP1A3,ATP6V0A1,ATP6V0D1,ATP2B2"
"GO:MF","ribonucleoside triphosphate phosphatase activity","GO:0017111","0.000015790764905974304","4.8015968322210965","1135","99","20","24018","THY1,TUBB4A,ACTB,TUBB3,ATP1A2,GNAO1,TUBB2A,ATP1A1,ATP5F1B,TUBB5,RAC1,ATP5F1A,ATP1A3,SEPTIN8,HSPA8,ATP2B2,EEF1A1,GNB2,SYNGAP1,TUBB6"
"GO:MF","syntaxin-1 binding","GO:0017075","0.00001687389174638303","4.772784741414619","23","99","5","24018","SYT1,STXBP1,SNAP25,VAMP2,MYO5A"
"GO:MF","P-type sodium:potassium-exchanging transporter activity","GO:0005391","0.000027699725060422428","4.557524541597428","10","99","4","24018","ATP1A2,ATP1B1,ATP1A1,ATP1A3"
"GO:MF","P-type sodium transporter activity","GO:0008554","0.000027699725060422428","4.557524541597428","10","99","4","24018","ATP1A2,ATP1B1,ATP1A1,ATP1A3"
"GO:MF","pyrophosphatase activity","GO:0016462","0.000035232421302730235","4.453057509464785","1192","99","20","24018","THY1,TUBB4A,ACTB,TUBB3,ATP1A2,GNAO1,TUBB2A,ATP1A1,ATP5F1B,TUBB5,RAC1,ATP5F1A,ATP1A3,SEPTIN8,HSPA8,ATP2B2,EEF1A1,GNB2,SYNGAP1,TUBB6"
"GO:MF","hydrolase activity, acting on acid anhydrides","GO:0016817","0.000035716585571730273","4.447130065411531","1193","99","20","24018","THY1,TUBB4A,ACTB,TUBB3,ATP1A2,GNAO1,TUBB2A,ATP1A1,ATP5F1B,TUBB5,RAC1,ATP5F1A,ATP1A3,SEPTIN8,HSPA8,ATP2B2,EEF1A1,GNB2,SYNGAP1,TUBB6"
"GO:MF","hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides","GO:0016818","0.000035716585571730273","4.447130065411531","1193","99","20","24018","THY1,TUBB4A,ACTB,TUBB3,ATP1A2,GNAO1,TUBB2A,ATP1A1,ATP5F1B,TUBB5,RAC1,ATP5F1A,ATP1A3,SEPTIN8,HSPA8,ATP2B2,EEF1A1,GNB2,SYNGAP1,TUBB6"
"GO:MF","structural constituent of postsynapse","GO:0099186","0.000039958427617358006","4.398391609798919","27","99","5","24018","ACTB,ACTBL2,SPTBN2,DLG4,CAMK2B"
"GO:MF","P-type potassium transmembrane transporter activity","GO:0008556","0.000043390461541627416","4.36260573028296","11","99","4","24018","ATP1A2,ATP1B1,ATP1A1,ATP1A3"
"GO:MF","structural constituent of myelin sheath","GO:0019911","0.000043390461541627416","4.36260573028296","11","99","4","24018","MBP,PLP1,GPM6B,MOBP"
"GO:MF","organic anion transmembrane transporter activity","GO:0008514","0.00007095128452825609","4.149039737507655","264","99","10","24018","SLC25A5,SLC25A4,SLC25A22,SFXN3,SLC3A2,GRIN1,SLC1A2,SLC1A3,GRIN2B,SLC25A12"
"GO:MF","GTP binding","GO:0005525","0.0000900379298208829","4.045574498985854","603","99","14","24018","TUBA1C,TUBB4A,TUBA8,TUBB3,TUBA4A,GNAO1,TUBB2A,TUBB5,TUBA3A,RAC1,SEPTIN8,EEF1A1,TUBB6,SEPTIN7"
"GO:MF","chromatin DNA binding","GO:0031490","0.00011138123057898347","3.9531879881816723","152","99","8","24018","H2AX,H2AJ,MACROH2A2,HIST2H2AA1,ACTN4,H1-2,MACROH2A1,HNRNPU"
"GO:MF","L-amino acid transmembrane transporter activity","GO:0015179","0.0001170514795018237","3.931623092557556","63","99","6","24018","SLC25A22,SFXN3,SLC3A2,SLC1A2,SLC1A3,SLC25A12"
"GO:MF","L-glutamate transmembrane transporter activity","GO:0005313","0.00013037301811483538","3.8848122805085223","14","99","4","24018","SLC25A22,SLC1A2,SLC1A3,SLC25A12"
"GO:MF","P-type ion transporter activity","GO:0015662","0.00013461682085266934","3.870900670074371","34","99","5","24018","ATP1A2,ATP1B1,ATP1A1,ATP1A3,ATP2B2"
"GO:MF","P-type transmembrane transporter activity","GO:0140358","0.00013461682085266934","3.870900670074371","34","99","5","24018","ATP1A2,ATP1B1,ATP1A1,ATP1A3,ATP2B2"
"GO:MF","nucleosomal DNA binding","GO:0031492","0.00014135385658917612","3.84969233805844","65","99","6","24018","H2AX,H2AJ,MACROH2A2,HIST2H2AA1,H1-2,MACROH2A1"
"GO:MF","structural constituent of synapse","GO:0098918","0.000156541506992976","3.8053704896321223","35","99","5","24018","ACTB,ACTBL2,SPTBN2,DLG4,CAMK2B"
"GO:MF","protein dimerization activity","GO:0046983","0.00016021273226532782","3.7953029730654597","1066","99","18","24018","H2AX,H4C1,H3F4,H2BC1,H2AJ,ATP1A2,CAMK2A,H2BC21,ATP1B1,ATP1A1,H2BC3,SYT1,MACROH2A2,HIST2H2AA1,ACTN4,SLC3A2,CAMK2B,MACROH2A1"
"GO:MF","guanyl ribonucleotide binding","GO:0032561","0.00019172740586514907","3.717315803839187","642","99","14","24018","TUBA1C,TUBB4A,TUBA8,TUBB3,TUBA4A,GNAO1,TUBB2A,TUBB5,TUBA3A,RAC1,SEPTIN8,EEF1A1,TUBB6,SEPTIN7"
"GO:MF","guanyl nucleotide binding","GO:0019001","0.00019172740586514907","3.717315803839187","642","99","14","24018","TUBA1C,TUBB4A,TUBA8,TUBB3,TUBA4A,GNAO1,TUBB2A,TUBB5,TUBA3A,RAC1,SEPTIN8,EEF1A1,TUBB6,SEPTIN7"
"GO:MF","carboxylic acid transmembrane transporter activity","GO:0046943","0.00045736705318303857","3.339735123367567","183","99","8","24018","SLC25A22,SFXN3,SLC3A2,GRIN1,SLC1A2,SLC1A3,GRIN2B,SLC25A12"
"GO:MF","organic acid transmembrane transporter activity","GO:0005342","0.00047654765453730545","3.3218936636137877","184","99","8","24018","SLC25A22,SFXN3,SLC3A2,GRIN1,SLC1A2,SLC1A3,GRIN2B,SLC25A12"
"GO:MF","acidic amino acid transmembrane transporter activity","GO:0015172","0.0004968923594367918","3.303737681217743","19","99","4","24018","SLC25A22,SLC1A2,SLC1A3,SLC25A12"
"GO:MF","calcium-dependent protein binding","GO:0048306","0.0006531312081007515","3.1849995641612563","84","99","6","24018","SYT1,SYN1,SNAP25,VAMP2,MYO5A,SYN2"
"GO:MF","porin activity","GO:0015288","0.00066656719521358","3.1761560637452377","6","99","3","24018","VDAC2,VDAC1,VDAC3"
"GO:MF","metal ion transmembrane transporter activity","GO:0046873","0.0007446114675200489","3.128070279637465","518","99","12","24018","ATP1A2,ATP1B1,ATP1A1,SNAP25,ATP1A3,GPM6A,GRIN1,SLC1A2,ATP2B2,GNB2,SLC1A3,GRIN2B"
"GO:MF","structural constituent of postsynaptic actin cytoskeleton","GO:0098973","0.0011629970555819952","2.9344213847952925","7","99","3","24018","ACTB,ACTBL2,CAMK2B"
"GO:MF","nucleosome binding","GO:0031491","0.001265610597199349","2.8976998974004973","94","99","6","24018","H2AX,H2AJ,MACROH2A2,HIST2H2AA1,H1-2,MACROH2A1"
"GO:MF","ATP binding","GO:0005524","0.0014141980384958662","2.849489769461579","1507","99","20","24018","ACTA1,ACTB,ACTBL2,ATP1A2,CAMK2A,ATP1A1,SYN1,ATP5F1B,VDAC2,HK1,VDAC1,ATP5F1A,ATP1A3,MYO5A,CAMK2B,HSPA8,ATP2B2,SYN2,HNRNPU,CKB"
"GO:MF","adenyl nucleotide binding","GO:0030554","0.0016060989267220153","2.7942277081194136","1659","99","21","24018","ACTA1,ACTB,ACTBL2,ATP1A2,CAMK2A,ATP1A1,SYN1,ATP5F1B,VDAC2,HK1,VDAC1,ATP5F1A,ATP1A3,MYO5A,CAMK2B,HSPA8,ATP2B2,SYN2,HNRNPU,CKB,GAPDH"
"GO:MF","binding","GO:0005488","0.0016135489993230547","2.7922178416561065","16291","99","87","24018","H2AX,H4C1,THY1,H3F4,ACTA1,H2BC1,TUBA1C,TUBB4A,MTCO2,TUBA8,H2AJ,MBP,ACTB,TUBB3,ACTBL2,ATP1A2,TUBA4A,SLC25A5,CAMK2A,GNAO1,H2BC21,PLP1,CNP,SLC25A3,TUBB2A,ATP1B1,ATP1A1,H2BC3,SYT1,MACROH2A2,STXBP1,SYN1,HIST2H2AA1,ATP5F1B,SLC25A4,COX4I1,SNAP25,CLTC,TUBB5,CS,SPTAN1,VDAC2,CNTN1,HK1,VDAC1,TUBA3A,SPTBN1,RAC1,ACTN4,SPTBN2,VDAC3,DLG4,ATP5F1A,ATP1A3,AP2A1,VAMP2,ATP6V0A1,MYO5A,OMG,SLC3A2,ATP6V0D1,CAMK2B,UQCRQ,SEPTIN8,GRIN1,HSPA8,SLC1A2,ATP2B2,YWHAZ,MTCH2,SYN2,EEF1A1,YWHAG,NEGR1,H1-2,GNB2,AP2A2,SLC1A3,SYNGAP1,MACROH2A1,GRIN2B,HNRNPU,CKB,TUBB6,SLC25A12,GAPDH,SEPTIN7"
"GO:MF","adenyl ribonucleotide binding","GO:0032559","0.0021416961595568757","2.6692421420884953","1549","99","20","24018","ACTA1,ACTB,ACTBL2,ATP1A2,CAMK2A,ATP1A1,SYN1,ATP5F1B,VDAC2,HK1,VDAC1,ATP5F1A,ATP1A3,MYO5A,CAMK2B,HSPA8,ATP2B2,SYN2,HNRNPU,CKB"
"GO:MF","SNARE binding","GO:0000149","0.002411991616005771","2.6176242061209236","105","99","6","24018","SYT1,STXBP1,SNAP25,VAMP2,MYO5A,SEPTIN8"
"GO:MF","transmembrane transporter binding","GO:0044325","0.0027564341396006816","2.5596523798035062","165","99","7","24018","ATP1A1,SNAP25,VDAC1,ACTN4,VAMP2,YWHAZ,NEGR1"
"GO:MF","syntaxin binding","GO:0019905","0.0036120542492735974","2.4422457356610665","65","99","5","24018","SYT1,STXBP1,SNAP25,VAMP2,MYO5A"
"GO:MF","monoatomic ion channel activity","GO:0005216","0.00459518372230219","2.337697120189302","516","99","11","24018","ATP5MF,ATP5F1B,SNAP25,VDAC2,VDAC1,VDAC3,ATP5F1A,GPM6A,GRIN1,GNB2,GRIN2B"
"GO:MF","small molecule binding","GO:0036094","0.004853223681952015","2.3139696918706245","6473","99","47","24018","ACTA1,TUBA1C,TUBB4A,MTCO2,TUBA8,ACTB,TUBB3,ACTBL2,ATP1A2,TUBA4A,CAMK2A,GNAO1,CNP,TUBB2A,ATP1A1,SYT1,SYN1,ATP5F1B,TUBB5,SPTAN1,VDAC2,HK1,VDAC1,TUBA3A,RAC1,ACTN4,VDAC3,ATP5F1A,ATP1A3,MYO5A,CAMK2B,SEPTIN8,GRIN1,HSPA8,SLC1A2,ATP2B2,SYN2,EEF1A1,SLC1A3,MACROH2A1,GRIN2B,HNRNPU,CKB,TUBB6,SLC25A12,GAPDH,SEPTIN7"
"GO:MF","ATP-dependent activity","GO:0140657","0.004888205143014251","2.3108505763723772","623","99","12","24018","ACTB,ATP1A2,ATP1B1,ATP1A1,ATP5F1B,ATP5F1A,ATP1A3,ATP6V0A1,MYO5A,ATP6V0D1,HSPA8,ATP2B2"
"GO:MF","cytoskeletal protein binding","GO:0008092","0.005551589733936524","2.255582636009792","979","99","15","24018","ACTB,ATP1A1,SYN1,SNAP25,CLTC,SPTAN1,SPTBN1,ACTN4,SPTBN2,DLG4,VAMP2,MYO5A,YWHAG,HNRNPU,GAPDH"
"GO:MF","sodium ion transmembrane transporter activity","GO:0015081","0.006691190778414569","2.1744965873927944","189","99","7","24018","ATP1A2,ATP1B1,ATP1A1,ATP1A3,GRIN1,SLC1A2,SLC1A3"
"GO:MF","protein domain specific binding","GO:0019904","0.0075045072411751915","2.1246778190055546","763","99","13","24018","ATP1A1,STXBP1,SNAP25,CLTC,TUBB5,DLG4,MYO5A,HSPA8,ATP2B2,YWHAZ,YWHAG,AP2A2,SYNGAP1"
"GO:MF","neutral L-amino acid transmembrane transporter activity","GO:0015175","0.012110158568220853","1.9168501702465048","41","99","4","24018","SLC3A2,SLC1A2,SLC1A3,SLC25A12"
"GO:MF","passive transmembrane transporter activity","GO:0022803","0.0129227801081538","1.8886440454936346","577","99","11","24018","ATP5MF,ATP5F1B,SNAP25,VDAC2,VDAC1,VDAC3,ATP5F1A,GPM6A,GRIN1,GNB2,GRIN2B"
"GO:MF","channel activity","GO:0015267","0.0129227801081538","1.8886440454936346","577","99","11","24018","ATP5MF,ATP5F1B,SNAP25,VDAC2,VDAC1,VDAC3,ATP5F1A,GPM6A,GRIN1,GNB2,GRIN2B"
"GO:MF","secondary active transmembrane transporter activity","GO:0015291","0.01311324293642094","1.882289892960611","289","99","8","24018","SLC25A5,SLC25A3,SLC25A4,SLC25A22,SLC3A2,SLC1A2,SLC1A3,SLC25A12"
"GO:MF","proton-transporting ATP synthase activity, rotational mechanism","GO:0046933","0.018112489684064235","1.7420218488723358","16","99","3","24018","ATP5MF,ATP5F1B,ATP5F1A"
"GO:MF","voltage-gated monoatomic anion channel activity","GO:0008308","0.018112489684064235","1.7420218488723358","16","99","3","24018","VDAC2,VDAC1,VDAC3"
"GO:MF","MHC class I protein binding","GO:0042288","0.02192794164590308","1.659002133200773","17","99","3","24018","ATP5F1B,TUBB5,ATP5F1A"
"GO:MF","GTPase activating protein binding","GO:0032794","0.02192794164590308","1.659002133200773","17","99","3","24018","CAMK2A,GNAO1,TUBB5"
"GO:MF","ion binding","GO:0043167","0.02703284231338262","1.5681082888879805","6250","99","44","24018","ACTA1,TUBA1C,TUBB4A,MTCO2,TUBA8,ACTB,TUBB3,ACTBL2,ATP1A2,TUBA4A,CAMK2A,GNAO1,TUBB2A,ATP1A1,SYT1,SYN1,ATP5F1B,TUBB5,SPTAN1,VDAC2,HK1,VDAC1,TUBA3A,RAC1,ACTN4,ATP5F1A,ATP1A3,MYO5A,CAMK2B,SEPTIN8,GRIN1,HSPA8,SLC1A2,ATP2B2,SYN2,EEF1A1,SLC1A3,MACROH2A1,GRIN2B,HNRNPU,CKB,TUBB6,SLC25A12,SEPTIN7"
"GO:MF","GTPase activity","GO:0003924","0.02779044797556978","1.556104452439976","744","99","12","24018","THY1,TUBB4A,TUBB3,GNAO1,TUBB2A,TUBB5,RAC1,SEPTIN8,EEF1A1,GNB2,SYNGAP1,TUBB6"
"GO:MF","identical protein binding","GO:0042802","0.03758762645739072","1.4249550977765713","2046","99","21","24018","ACTB,CAMK2A,SYT1,STXBP1,SYN1,CS,HK1,VDAC1,ACTN4,VAMP2,MYO5A,SLC3A2,CAMK2B,YWHAZ,SYN2,EEF1A1,YWHAG,HNRNPU,SLC25A12,GAPDH,SEPTIN7"
"GO:MF","ADP binding","GO:0043531","0.039021540399435756","1.4086955905598921","55","99","4","24018","ATP1A1,ATP5F1B,ATP5F1A,HSPA8"
"GO:MF","voltage-gated monoatomic ion channel activity","GO:0005244","0.03953586633370486","1.4030087402400666","172","99","6","24018","SNAP25,VDAC2,VDAC1,VDAC3,GRIN1,GRIN2B"
"GO:MF","voltage-gated channel activity","GO:0022832","0.04349176154320403","1.3615930017851126","175","99","6","24018","SNAP25,VDAC2,VDAC1,VDAC3,GRIN1,GRIN2B"
"GO:MF","ATP:ADP antiporter activity","GO:0005471","0.04968942279105847","1.3037360481350104","4","99","2","24018","SLC25A5,SLC25A4"
"GO:MF","high-affinity L-glutamate transmembrane transporter activity","GO:0005314","0.04968942279105847","1.3037360481350104","4","99","2","24018","SLC1A2,SLC1A3"
"GO:MF","angiostatin binding","GO:0043532","0.04968942279105847","1.3037360481350104","4","99","2","24018","ATP5F1B,ATP5F1A"
"GO:BP","establishment of localization","GO:0051234","1.407499705067964e-20","19.851551687480075","4666","96","62","25907","THY1,MTCO2,ACTB,ATP1A2,SLC25A5,CAMK2A,GNAO1,PLP1,CNP,SLC25A3,ATP1B1,ATP1A1,SYT1,MACROH2A2,STXBP1,SYN1,ATP5MF,ATP5F1B,SLC25A4,SNAP25,CLTC,VDAC2,CNTN1,HK1,VDAC1,SLC25A22,SPTBN1,RAC1,ACTN4,SPTBN2,VDAC3,DLG4,ATP5F1A,ATP1A3,AP2A1,VAMP2,GPM6B,ATP6V0A1,SFXN3,MYO5A,SLC3A2,ATP6V0D1,CAMK2B,SEPTIN8,GPM6A,GRIN1,HSPA8,SLC1A2,ATP2B2,YWHAZ,MTCH2,SYN2,YWHAG,NEGR1,GNB2,MTATP8,AP2A2,SLC1A3,MACROH2A1,GRIN2B,HNRNPU,SLC25A12"
"GO:BP","localization","GO:0051179","3.547256853019599e-20","19.450107363597308","5309","96","65","25907","H2AX,H4C1,THY1,MTCO2,ACTB,ATP1A2,SLC25A5,CAMK2A,GNAO1,PLP1,CNP,SLC25A3,ATP1B1,ATP1A1,SYT1,MACROH2A2,STXBP1,SYN1,ATP5MF,ATP5F1B,SLC25A4,SNAP25,CLTC,VDAC2,CNTN1,HK1,VDAC1,SLC25A22,SPTBN1,RAC1,ACTN4,SPTBN2,VDAC3,DLG4,ATP5F1A,ATP1A3,AP2A1,VAMP2,GPM6B,ATP6V0A1,SFXN3,MYO5A,SLC3A2,ATP6V0D1,CAMK2B,SEPTIN8,GPM6A,GRIN1,HSPA8,SLC1A2,ATP2B2,YWHAZ,MTCH2,SYN2,YWHAG,NEGR1,GNB2,MTATP8,AP2A2,SLC1A3,SYNGAP1,MACROH2A1,GRIN2B,HNRNPU,SLC25A12"
"GO:BP","monoatomic ion transport","GO:0006811","5.953244348102916e-20","19.2252462916705","1235","96","36","25907","THY1,MTCO2,ATP1A2,SLC25A5,CAMK2A,GNAO1,PLP1,SLC25A3,ATP1B1,ATP1A1,ATP5MF,ATP5F1B,SLC25A4,SNAP25,CLTC,VDAC2,CNTN1,VDAC1,SLC25A22,VDAC3,ATP5F1A,ATP1A3,VAMP2,ATP6V0A1,SFXN3,ATP6V0D1,CAMK2B,GPM6A,GRIN1,SLC1A2,ATP2B2,GNB2,MTATP8,SLC1A3,GRIN2B,SLC25A12"
"GO:BP","transport","GO:0006810","1.6667773335177698e-18","17.77812241413934","4364","96","58","25907","THY1,MTCO2,ACTB,ATP1A2,SLC25A5,CAMK2A,GNAO1,PLP1,CNP,SLC25A3,ATP1B1,ATP1A1,SYT1,STXBP1,SYN1,ATP5MF,ATP5F1B,SLC25A4,SNAP25,CLTC,VDAC2,CNTN1,VDAC1,SLC25A22,SPTBN1,RAC1,ACTN4,SPTBN2,VDAC3,DLG4,ATP5F1A,ATP1A3,AP2A1,VAMP2,GPM6B,ATP6V0A1,SFXN3,MYO5A,SLC3A2,ATP6V0D1,CAMK2B,SEPTIN8,GPM6A,GRIN1,HSPA8,SLC1A2,ATP2B2,YWHAZ,MTCH2,SYN2,NEGR1,GNB2,MTATP8,AP2A2,SLC1A3,GRIN2B,HNRNPU,SLC25A12"
"GO:BP","monoatomic cation transport","GO:0006812","5.125267480028598e-18","17.290283464502618","1034","96","32","25907","THY1,MTCO2,ATP1A2,SLC25A5,CAMK2A,GNAO1,PLP1,SLC25A3,ATP1B1,ATP1A1,ATP5MF,ATP5F1B,SLC25A4,SNAP25,CLTC,CNTN1,VDAC1,SLC25A22,ATP5F1A,ATP1A3,VAMP2,ATP6V0A1,ATP6V0D1,CAMK2B,GPM6A,GRIN1,ATP2B2,GNB2,MTATP8,SLC1A3,GRIN2B,SLC25A12"
"GO:BP","monoatomic ion transmembrane transport","GO:0034220","1.3276206346630346e-17","16.876926006149958","980","96","31","25907","THY1,MTCO2,ATP1A2,SLC25A5,PLP1,SLC25A3,ATP1B1,ATP1A1,ATP5MF,ATP5F1B,SLC25A4,SNAP25,VDAC2,VDAC1,SLC25A22,VDAC3,ATP5F1A,ATP1A3,VAMP2,ATP6V0A1,SFXN3,ATP6V0D1,GPM6A,GRIN1,SLC1A2,ATP2B2,GNB2,MTATP8,SLC1A3,GRIN2B,SLC25A12"
"GO:BP","organelle organization","GO:0006996","4.0681204128778577e-16","15.390606200814569","3494","96","50","25907","THY1,ACTA1,H2BC1,TUBA1C,TUBB4A,TUBA8,ACTB,TUBB3,ACTBL2,TUBA4A,SLC25A5,CAMK2A,CNP,TUBB2A,SYT1,STXBP1,SLC25A4,SNAP25,CLTC,TUBB5,SPTAN1,VDAC2,TUBA3A,SPTBN1,RAC1,ACTN4,SPTBN2,VDAC3,DLG4,VAMP2,GPM6B,ATP6V0A1,MYO5A,ATP6V0D1,CAMK2B,SEPTIN8,HSPA8,COX7A2,ATP2B2,YWHAZ,MTCH2,NEGR1,H1-2,SYNGAP1,MACROH2A1,HNRNPU,NEFM,TUBB6,GAPDH,SEPTIN7"
"GO:BP","proton transmembrane transport","GO:1902600","9.933784414498858e-16","15.002885269407182","155","96","16","25907","MTCO2,ATP1A2,SLC25A5,SLC25A3,ATP1B1,ATP1A1,ATP5MF,ATP5F1B,SLC25A4,SLC25A22,ATP5F1A,ATP1A3,ATP6V0A1,ATP6V0D1,MTATP8,SLC25A12"
"GO:BP","inorganic cation transmembrane transport","GO:0098662","1.0324747956347004e-15","14.986120541366839","790","96","27","25907","THY1,MTCO2,ATP1A2,SLC25A5,PLP1,SLC25A3,ATP1B1,ATP1A1,ATP5MF,ATP5F1B,SLC25A4,SNAP25,VDAC1,SLC25A22,ATP5F1A,ATP1A3,VAMP2,ATP6V0A1,ATP6V0D1,GPM6A,GRIN1,ATP2B2,GNB2,MTATP8,SLC1A3,GRIN2B,SLC25A12"
